timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
33.080,-10.418190,-3.236660,0.433710,52.346878,-3.526250,-14.826876
33.100,-10.751862,-3.929620,-0.134810,36.802502,-0.310625,-15.356251
33.120,-10.725631,-4.026610,-0.655750,16.585627,1.172500,-12.770626
33.140,-10.888500,-4.085780,-0.918660,-20.177502,-3.784375,-5.670000
33.160,-10.332180,-3.902781,-1.052250,-37.900627,-7.380625,-1.194375
33.180,-9.453171,-2.918850,-1.125450,-73.718750,-2.524375,5.582500
33.200,-9.226861,-2.439390,-0.996740,-84.013130,2.699375,7.223125
33.220,-9.009090,-2.074000,-0.680760,-80.556877,16.594376,6.685000
33.240,-8.630280,-1.177910,-0.418460,-66.626877,19.980625,6.650000
33.260,-8.276481,-0.674050,-0.175070,-48.168751,18.685625,6.768126
33.280,-7.595110,-0.123220,0.384300,-9.213751,6.155625,10.101875
33.300,-7.578640,0.073200,0.391010,5.000625,1.588125,10.622500
33.320,-8.179491,-0.645990,0.757620,28.455002,-2.773750,4.825625
33.340,-8.483880,-0.949160,0.704550,38.390625,1.518125,0.253750
33.360,-8.836460,-1.490230,0.685640,54.306877,0.455000,-8.920626
33.380,-9.161591,-1.995920,0.553880,58.839378,-2.550625,-11.987500
33.400,-9.508680,-2.356430,0.409310,58.629379,-5.635000,-16.121876
33.420,-10.402331,-3.153090,0.044530,52.985626,-5.735625,-16.563751
33.440,-10.595091,-3.419660,-0.249490,42.660625,-4.410000,-15.942501
33.460,-10.488951,-3.481880,-0.666120,12.031251,0.131250,-11.178125
33.480,-10.287041,-3.523970,-0.968070,-3.640000,-1.553125,-6.628125
33.500,-9.817950,-3.078060,-0.908290,-28.284376,-4.116875,1.955625
33.520,-9.602011,-2.825520,-0.783240,-33.543125,-5.460000,4.252500
33.540,-9.323851,-2.481480,-0.605730,-33.993752,4.488750,5.293750
33.560,-8.519871,-1.655540,-0.436150,-29.207500,9.187500,5.083750
33.580,-8.514991,-1.281610,-0.225700,-20.663126,11.655001,3.871875
33.600,-8.410070,-0.993690,0.266570,5.639375,6.549376,2.940000
33.620,-8.415561,-1.025410,0.452620,18.418751,4.208750,1.929375
33.640,-8.611371,-1.345660,0.572180,32.873753,5.932500,-0.673750
